eCommerce-Bedrock/web-component-ecom-base/release,799858,1.0,812235.2,799857.5
eCommerce-Bedrock/ecom-svc-product-selection/release,792275,1.2,1088706,792274.85714286
eCommerce-Bedrock/b2b-app-product-finding-config/release,791942,1.4,914133.8,791941.6
eCommerce-Bedrock/web-component-third-party/release,791614,1.0,867630.2,791613.5
eCommerce-Bedrock/ecom-app-registry/release-6.2.x,789829,2.8,1360459,789829.16666667
eCommerce-Bedrock/content-personalization-service/release,789042,1.0,859847.6,789041.5
eCommerce-Bedrock/ecom-svc-search/release,789025,1.2,909347.8,789025.25
eCommerce-Bedrock/vue-component-ecom-content/release-5.x,781804,2.0,802398,781804.5
eCommerce-Bedrock/aos-authentication-webapp-service/release,779107,1.0,914153.8,779107.33333333
eCommerce-Bedrock/saved-credit-card/release,773214,1.0,865426.8,773214
eCommerce-Bedrock/privacy-ecom-processor/release,768885,1.0,986890.4,768885.33333333
eCommerce-Bedrock/inventory-assortment-service/release,767979,1.0,868846.4,767979
eCommerce-Bedrock/vue-component-ecom-quantity-selector/release,767357,1.0,813762.4,767357
eCommerce-Bedrock/inventory-service-common/release,764924,1.0,842061.8,764924
eCommerce-Bedrock/credit-card-orchestration-service/release,760667,1.0,804708,760666.66666667
eCommerce-Bedrock/vue-component-ecom-add-to-registry/release,757672,1.0,808440.4,757672.33333333
eCommerce-Bedrock/ecom-sitemap-data-orchestrator/release,748526,1.0,971260.4,748525.5
eCommerce-Bedrock/user-service/release,748326,1.0,863117.2,748326
eCommerce-Bedrock/web-component-ecom-product/release,739876,1.0,824266.8,739876.5
eCommerce-Bedrock/inventory-refresh-service/release,739653,1.0,768076.8,739653
eCommerce-Bedrock/vue-component-ecom-account/release,739459,3.8,802023.6,739458.71428571
eCommerce-Bedrock/vue-component-ecom-affirm/release,729982,1.0,868122.8,729982
eCommerce-Bedrock/inventory-transit-schedule-processor/release,724705,1.0,764778.4,724705.33333333
eCommerce-Bedrock/short-token/release,722622,1.0,818004.4,722621.66666667
eCommerce-Bedrock/ecom-app-global/release,710055,4.0,1413818.4,710054.56
eCommerce-Bedrock/profile/release,707924,1.0,757634,707924
eCommerce-Bedrock/vue-component-ecom-shop-by-room/release,705576,1.9,817595,705576.27272727
eCommerce-Bedrock/web-component-ecom-shop/release,705128,1.0,826402,705128.5
eCommerce-Bedrock/ecom-styles-common/release,705050,1.0,770870.4,705050
eCommerce-Bedrock/web-component-utility/release,689588,1.0,799069.8,689587.66666667
eCommerce-Bedrock/ecom-svc-content-webapp/release,688377,1.0,762721.4,688377
eCommerce-Bedrock/vue-component-ecom-design-chat/release,678165,1.5,915151.6,678164.75
eCommerce-Bedrock/ecom-app-registry/release-6.1.x,676129,3.0,1067560.2,676128.66666667
eCommerce-Bedrock/vue-component-ecom-carousel/release,675445,1.0,695665.8,675444.66666667
eCommerce-Bedrock/spring3-jms-service/release,673308,1.0,814588.6,673308
eCommerce-Bedrock/enterprise-dam/release,673022,2.1,910690.6,673021.8
eCommerce-Bedrock/js-ecom-tracking/release,670776,1.0,670776,670776
eCommerce-Bedrock/order-management-service/release,670245,1.0,816642.4,670245
eCommerce-Bedrock/web-component-ext-ups-access-point/release,664743,1.0,664743,664743
eCommerce-Bedrock/ecom-publishing-agent/release,660865,1.0,710703,660865.33333333
eCommerce-Bedrock/inventory-transit-schedule-consumer/release,660265,1.0,662869,660265
eCommerce-Bedrock/avs-service/release,658485,1.0,658485,658485
eCommerce-Bedrock/virtual-fulfillment-service/release,655760,1.0,734541.8,655760
eCommerce-Bedrock/cq-solr-search/release,652847,1.0,909468.2,652846.75
eCommerce-Bedrock/loyalty/release,641005,1.0,750416.8,641005.25
