eCommerce-Bedrock/datafeeds-app/release,20230926080949,282,,success,893879
eCommerce-Bedrock/datafeeds-app/release,20231004010645,283,,success,1488517
eCommerce-Bedrock/datafeeds-app/release,20231005220941,284,,success,1383595
eCommerce-Bedrock/datapublish-service/release,20230913010353,205,,failure,609194
eCommerce-Bedrock/datapublish-service/release,20230921010734,206,,success,1419467
eCommerce-Bedrock/datapublish-service/release,20230929010329,207,,success,911307
eCommerce-Bedrock/datapublish-service/release,20231007010018,208,,failure,598717
eCommerce-Bedrock/dp-baselogic/aramachandran-patch-1,20230919135629,2,,success,6728423
eCommerce-Bedrock/dp-baselogic/aramachandran-patch-1,20230920113231,3,,success,3449368
eCommerce-Bedrock/dp-baselogic/aramachandran-patch-1,20230920161817,4,,success,2955465
eCommerce-Bedrock/dp-baselogic/aramachandran-patch-1,20230921102154,5,,success,2915522
eCommerce-Bedrock/dp-baselogic/aramachandran-patch-1,20230921182739,6,,success,2814454
eCommerce-Bedrock/dp-baselogic/MNazim-patch-2,20230919190345,1,,success,3696052
eCommerce-Bedrock/dp-baselogic/release,20230908083327,2735,,success,3747296
eCommerce-Bedrock/dp-baselogic/release,20230908111115,2736,,success,2923440
eCommerce-Bedrock/dp-baselogic/release,20230909082305,2737,,success,2566455
eCommerce-Bedrock/dp-baselogic/release,20230910081850,2738,,success,2577328
eCommerce-Bedrock/dp-baselogic/release,20230910233206,2739,,success,2648030
eCommerce-Bedrock/dp-baselogic/release,20230911082035,2740,,success,3185283
eCommerce-Bedrock/dp-baselogic/release,20230912081815,2741,,success,2884400
eCommerce-Bedrock/dp-baselogic/release,20230913082036,2742,,success,3200778
eCommerce-Bedrock/dp-baselogic/release,20230913155913,2743,,success,3631530
eCommerce-Bedrock/dp-baselogic/release,20230915124106,2744,,success,3131456
eCommerce-Bedrock/dp-baselogic/release,20230916082134,2745,,success,3301299
eCommerce-Bedrock/dp-baselogic/release,20230917082300,2746,,success,3062324
eCommerce-Bedrock/dp-baselogic/release,20230918082117,2747,,failure,3088209
eCommerce-Bedrock/dp-baselogic/release,20230919082427,2748,,success,3287949
eCommerce-Bedrock/dp-baselogic/release,20230920081933,2749,,success,3141080
eCommerce-Bedrock/dp-baselogic/release,20230920144932,2750,,failure,1950606
eCommerce-Bedrock/dp-baselogic/release,20230921082400,2751,,failure,3874270
eCommerce-Bedrock/dp-baselogic/release,20230921110827,2752,,success,3380489
eCommerce-Bedrock/dp-baselogic/release,20230921205357,2753,,success,3275387
eCommerce-Bedrock/dp-baselogic/release,20230921225613,2754,,success,3730696
eCommerce-Bedrock/dp-baselogic/release,20230922062200,2755,,success,3090515
eCommerce-Bedrock/dp-baselogic/release,20230922083407,2756,,success,3625968
eCommerce-Bedrock/dp-baselogic/release,20230925085857,2759,,success,3556227
eCommerce-Bedrock/dp-baselogic/release,20230925123057,2760,,failure,4026401
eCommerce-Bedrock/dp-baselogic/release,20230926082026,2761,,success,3240363
eCommerce-Bedrock/dp-baselogic/release,20230926185509,2762,,success,3208192
eCommerce-Bedrock/dp-baselogic/release,20230927081754,2763,,success,3374667
eCommerce-Bedrock/dp-baselogic/release,20230928082335,2764,,success,3801957
eCommerce-Bedrock/dp-baselogic/release,20230928161347,2765,,success,2884901
eCommerce-Bedrock/dp-baselogic/release,20230929082715,2766,,success,2744385
eCommerce-Bedrock/dp-baselogic/release,20230929131625,2767,,success,4020133
eCommerce-Bedrock/dp-baselogic/release,20230930081935,2768,,success,3071530
eCommerce-Bedrock/dp-baselogic/release,20231001082234,2769,,success,3248440
eCommerce-Bedrock/dp-baselogic/release,20231002082605,2770,,success,3506011
eCommerce-Bedrock/dp-baselogic/release,20231003082233,2771,,success,3343069
eCommerce-Bedrock/dp-baselogic/release,20231003102917,2772,,success,3498461
eCommerce-Bedrock/dp-baselogic/release,20231003115918,2773,,success,2863399
eCommerce-Bedrock/dp-baselogic/release,20231003135335,2774,,success,3502375
eCommerce-Bedrock/dp-baselogic/release,20231004061925,2775,,failure,232252
eCommerce-Bedrock/dp-baselogic/release,20231004082322,2776,,success,3677673
eCommerce-Bedrock/dp-baselogic/release,20231004083718,2777,,success,3713978
eCommerce-Bedrock/dp-baselogic/release,20231005082106,2778,,success,3171808
eCommerce-Bedrock/dp-baselogic/release,20231006005013,2779,,success,3480173
eCommerce-Bedrock/dp-baselogic/release,20231006082243,2780,,success,3101422
eCommerce-Bedrock/dp-baselogic/release,20231006123204,2781,,success,2639475
eCommerce-Bedrock/dp-baselogic/release,20231007081904,2782,,success,2751116
eCommerce-Bedrock/dp-baselogic/release-2.7.12.x,20230913162308,19,,unstable,2776471
eCommerce-Bedrock/dp-baselogic/release-2.7.12.x,20230914135253,20,,unstable,3955157
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20230908092956,24,,success,2816718
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20230908093400,25,,success,2874154
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20230908123143,26,,success,2713229
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20230908134054,27,,success,3143192
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20230912001211,28,,success,2669747
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20230912203126,29,,success,2683364
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20230913184247,30,,success,2441304
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20230919135032,31,,success,3558132
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20230919180948,32,,success,2366152
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20230919202349,33,,success,2267917
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20230926171140,34,,success,2663336
eCommerce-Bedrock/dp-baselogic/release-2.7.15.x,20231002140401,35,,success,2838097
eCommerce-Bedrock/dp-baselogic/release-2.7.17.x,20230922094400,1,,success,4715468
eCommerce-Bedrock/dp-baselogic/release-2.7.17.x,20230922100438,2,,failure,3929294
eCommerce-Bedrock/dp-baselogic/release-2.7.17.x,20230925123114,3,,success,3883247
eCommerce-Bedrock/dp-baselogic/release-2.7.17.x,20230928161429,4,,success,2588460
eCommerce-Bedrock/dp-baselogic/release-2.7.17.x,20230929150033,5,,success,2771609
eCommerce-Bedrock/dp-baselogic/release-2.7.17.x,20231003095151,6,,success,2715320
eCommerce-Bedrock/dp-baselogic/release-2.7.17.x,20231003111912,7,,success,2938369
eCommerce-Bedrock/dp-baselogic/release-2.7.17.x,20231003140421,8,,success,3057715
eCommerce-Bedrock/dp-baselogic/release-2.7.17.x,20231004034540,9,,success,2768674
eCommerce-Bedrock/dp-baselogic/release-2.7.17.x,20231005110651,10,,success,2600129
eCommerce-Bedrock/dp-baselogic/release-2.7.7.x,20230911031053,34,,success,3500734
eCommerce-Bedrock/dp-baselogic/release-2.7.8.x,20231002120018,20,,success,3059277
eCommerce-Bedrock/dp-baselogic/revert-3283-MNazim-patch-3,20230919160842,1,,success,4192829
eCommerce-Bedrock/dp-foundation/release,20230915010217,294,,success,2458664
eCommerce-Bedrock/dp-foundation/release,20230923010629,295,,success,1679281
eCommerce-Bedrock/dp-foundation/release,20231001010550,296,,success,1359903
eCommerce-Bedrock/dp-sites/release,20230908093059,2949,,unstable,3519367
eCommerce-Bedrock/dp-sites/release,20230908093602,2950,,unstable,3555510
eCommerce-Bedrock/dp-sites/release,20230908120003,2951,,unstable,4623704
eCommerce-Bedrock/dp-sites/release,20230909090558,2952,,unstable,3594479
eCommerce-Bedrock/dp-sites/release,20230910090153,2953,,unstable,3701970
eCommerce-Bedrock/dp-sites/release,20230911001619,2954,,unstable,4115016
eCommerce-Bedrock/dp-sites/release,20230911091345,2955,,unstable,4707121
eCommerce-Bedrock/dp-sites/release,20230912090624,2956,,unstable,4719107
eCommerce-Bedrock/dp-sites/release,20230913091400,2957,,failure,3982859
eCommerce-Bedrock/dp-sites/release,20230913165953,2958,,unstable,4766561
eCommerce-Bedrock/dp-sites/release,20230915133322,2959,,unstable,4347184
eCommerce-Bedrock/dp-sites/release,20230916091641,2960,,unstable,4484807
eCommerce-Bedrock/dp-sites/release,20230917091406,2961,,unstable,3213508
eCommerce-Bedrock/dp-sites/release,20230919091919,2962,,unstable,5093234
eCommerce-Bedrock/dp-sites/release,20230920091159,2963,,unstable,5065855
eCommerce-Bedrock/dp-sites/release,20230921120455,2964,,unstable,4866650
eCommerce-Bedrock/dp-sites/release,20230921214838,2965,,unstable,3965939
eCommerce-Bedrock/dp-sites/release,20230921235828,2966,,unstable,4940231
eCommerce-Bedrock/dp-sites/release,20230922071338,2967,,unstable,5488365
eCommerce-Bedrock/dp-sites/release,20230924092311,2970,,unstable,3995411
eCommerce-Bedrock/dp-sites/release,20230925095818,2971,,unstable,4920822
eCommerce-Bedrock/dp-sites/release,20230926091433,2972,,unstable,4526809
eCommerce-Bedrock/dp-sites/release,20230926194843,2973,,unstable,4066709
eCommerce-Bedrock/dp-sites/release,20230927091414,2974,,unstable,4698137
eCommerce-Bedrock/dp-sites/release,20230928092702,2975,,unstable,4635793
eCommerce-Bedrock/dp-sites/release,20230928170200,2976,,unstable,3759028
eCommerce-Bedrock/dp-sites/release,20230929091304,2977,,unstable,3871937
eCommerce-Bedrock/dp-sites/release,20230929142332,2978,,unstable,4495065
eCommerce-Bedrock/dp-sites/release,20230930091051,2979,,unstable,4656461
eCommerce-Bedrock/dp-sites/release,20231001091647,2980,,unstable,4243753
eCommerce-Bedrock/dp-sites/release,20231002092437,2981,,unstable,4366633
eCommerce-Bedrock/dp-sites/release,20231003091820,2982,,unstable,3985317
eCommerce-Bedrock/dp-sites/release,20231003112742,2983,,unstable,4743481
eCommerce-Bedrock/dp-sites/release,20231003124705,2984,,unstable,4399023
eCommerce-Bedrock/dp-sites/release,20231003145201,2985,,unstable,4271062
eCommerce-Bedrock/dp-sites/release,20231004092448,2986,,unstable,3240847
eCommerce-Bedrock/dp-sites/release,20231004093917,2987,,unstable,4705512
eCommerce-Bedrock/dp-sites/release,20231005091402,2988,,unstable,4479818
eCommerce-Bedrock/dp-sites/release,20231006014817,2989,,unstable,4725510
eCommerce-Bedrock/dp-sites/release,20231006091428,2990,,success,4668734
eCommerce-Bedrock/dp-sites/release,20231006131609,2991,,failure,1616876
eCommerce-Bedrock/dp-sites/release,20231007090500,2992,,success,3550056
eCommerce-Bedrock/dp-sites/release-2.6.10.x,20230911040917,61,,success,4019662
eCommerce-Bedrock/dp-sites/release-2.6.12.x,20231002120020,30,,success,3921966
eCommerce-Bedrock/dp-sites/release-2.6.18.x,20230913162308,22,,success,3949569
eCommerce-Bedrock/dp-sites/release-2.6.18.x,20230913170926,23,,failure,1852341
eCommerce-Bedrock/dp-sites/release-2.6.18.x,20230914135300,24,,success,4070025
eCommerce-Bedrock/dp-sites/release-2.6.18.x,20230914145849,25,,success,4244275
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230908093120,31,,unstable,4662924
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230908101658,32,,unstable,4294846
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230908102200,33,,unstable,3791601
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230908131701,34,,unstable,4558492
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230908143324,35,,unstable,4227129
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230908154049,36,,unstable,4128344
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230908170105,37,,unstable,4716652
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230908175614,38,,unstable,3784233
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230912005645,39,,unstable,4139553
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230912211613,40,,unstable,4269634
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230913192334,41,,unstable,4339021
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230914145534,42,,unstable,4417931
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230919144954,43,,unstable,5276331
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230919184919,44,,unstable,5004314
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230919210141,45,,unstable,3835025
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230926171145,46,,failure,4245655
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20230926175608,47,,failure,2032351
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20231002140415,48,,unstable,4480139
eCommerce-Bedrock/dp-sites/release-2.6.20.x,20231002145124,49,,unstable,4776901
eCommerce-Bedrock/dp-sites/release-2.6.22.x,20230922094409,1,,failure,246021
eCommerce-Bedrock/dp-sites/release-2.6.22.x,20230922111614,2,,success,5578035
eCommerce-Bedrock/dp-sites/release-2.6.22.x,20230928165745,3,,success,4321318
eCommerce-Bedrock/dp-sites/release-2.6.22.x,20230929154649,4,,success,3978006
eCommerce-Bedrock/dp-sites/release-2.6.22.x,20231003103711,5,,success,3818583
eCommerce-Bedrock/dp-sites/release-2.6.22.x,20231003120817,6,,success,3755255
eCommerce-Bedrock/dp-sites/release-2.6.22.x,20231003145523,7,,success,3966036
eCommerce-Bedrock/dp-sites/release-2.6.22.x,20231004043151,8,,success,3985107
eCommerce-Bedrock/dp-sites/release-2.6.22.x,20231005115014,9,,success,3921711
eCommerce-Bedrock/dp-tools/release,20230914010120,201,,failure,48477
eCommerce-Bedrock/dp-tools/release,20230919170104,202,,failure,164609
eCommerce-Bedrock/dp-tools/release,20230920100511,203,,failure,185682
eCommerce-Bedrock/dp-tools/release,20230920101350,204,,success,351651
eCommerce-Bedrock/dp-tools/release,20230928010641,205,,failure,20070
eCommerce-Bedrock/dp-tools/release,20231006010250,206,,success,680569
eCommerce-Bedrock/ecom-admin-app-brand-build-activator/release,20230915010217,111,,failure,1035795
eCommerce-Bedrock/ecom-admin-app-brand-build-activator/release,20230923010632,112,,failure,848123
eCommerce-Bedrock/ecom-admin-app-brand-build-activator/release,20231001010552,113,,failure,313420
eCommerce-Bedrock/ecom-app-account/release,20230910010026,134,,failure,20616
eCommerce-Bedrock/ecom-app-account/release,20230918010349,135,,failure,13731
eCommerce-Bedrock/ecom-app-account/release,20230926011141,136,,failure,22109
eCommerce-Bedrock/ecom-app-account/release,20231004010649,137,,failure,26486
eCommerce-Bedrock/ecom-app-autotagger/release,20230910010026,19,,failure,16617
eCommerce-Bedrock/ecom-app-autotagger/release,20230918010350,20,,failure,14273
eCommerce-Bedrock/ecom-app-autotagger/release,20230926011145,21,,failure,21399
eCommerce-Bedrock/ecom-app-autotagger/release,20231004010651,22,,failure,36333
eCommerce-Bedrock/ecom-app-checkout/release,20230913010357,135,,success,516020
eCommerce-Bedrock/ecom-app-checkout/release,20230921010737,136,,success,839397
eCommerce-Bedrock/ecom-app-checkout/release,20230921090820,137,,success,109160
eCommerce-Bedrock/ecom-app-checkout/release,20230921091828,138,,success,598770
eCommerce-Bedrock/ecom-app-checkout/release,20230929010331,139,,success,735881
eCommerce-Bedrock/ecom-app-checkout/release,20231007010018,140,,success,572489
eCommerce-Bedrock/ecom-app-content/mficocelli-patch-3,20230926105339,1,,failure,222948
eCommerce-Bedrock/ecom-app-content/mficocelli-patch-3,20230926110423,2,,success,341067
eCommerce-Bedrock/ecom-app-content/release,20230915010217,315,,failure,30676
eCommerce-Bedrock/ecom-app-content/release,20230915090900,316,,failure,11576
eCommerce-Bedrock/ecom-app-content/release,20230915111232,317,,success,28656
eCommerce-Bedrock/ecom-app-content/release,20230915111312,318,,unstable,656400
eCommerce-Bedrock/ecom-app-content/release,20230919085726,319,,success,36738
eCommerce-Bedrock/ecom-app-content/release,20230919085819,320,,unstable,870031
eCommerce-Bedrock/ecom-app-content/release,20230919132035,321,,success,45311
eCommerce-Bedrock/ecom-app-content/release,20230919132129,322,,unstable,919323
eCommerce-Bedrock/ecom-app-content/release,20230920060842,323,,failure,152585
eCommerce-Bedrock/ecom-app-content/release,20230920130921,324,,success,47079
eCommerce-Bedrock/ecom-app-content/release,20230920131027,325,,unstable,1042239
eCommerce-Bedrock/ecom-app-content/release,20230921090523,326,,success,49417
eCommerce-Bedrock/ecom-app-content/release,20230921091039,327,,success,899437
eCommerce-Bedrock/ecom-app-content/release,20230921155104,328,,success,382034
eCommerce-Bedrock/ecom-app-content/release,20230921155742,329,,success,1205563
eCommerce-Bedrock/ecom-app-content/release,20230925115236,330,,success,62838
eCommerce-Bedrock/ecom-app-content/release,20230925115438,331,,success,1001023
eCommerce-Bedrock/ecom-app-content/release,20230926145400,332,,success,32928
eCommerce-Bedrock/ecom-app-content/release,20230926145446,333,,success,774242
eCommerce-Bedrock/ecom-app-content/release,20230928104652,334,,success,32483
eCommerce-Bedrock/ecom-app-content/release,20230928104733,335,,success,676828
eCommerce-Bedrock/ecom-app-content/release,20230928112918,336,,success,43731
eCommerce-Bedrock/ecom-app-content/release,20230928113019,337,,success,681591
eCommerce-Bedrock/ecom-app-customer/release,20230912092928,563,,success,34260
eCommerce-Bedrock/ecom-app-customer/release,20230912093021,564,,unstable,1334949
eCommerce-Bedrock/ecom-app-customer/release,20230915102036,565,,success,48368
eCommerce-Bedrock/ecom-app-customer/release,20230915102138,566,,unstable,1081427
eCommerce-Bedrock/ecom-app-customer/release,20230921091336,567,,success,293054
eCommerce-Bedrock/ecom-app-customer/release,20230921092242,568,,unstable,1112416
eCommerce-Bedrock/ecom-app-customer/release,20230921182619,569,,success,34580
eCommerce-Bedrock/ecom-app-customer/release,20230921182705,570,,unstable,1257258
eCommerce-Bedrock/ecom-app-customer/release,20230921205719,571,,success,62216
eCommerce-Bedrock/ecom-app-customer/release,20230921205840,572,,unstable,1331662
eCommerce-Bedrock/ecom-app-customer/release,20230929010335,573,,failure,60001
eCommerce-Bedrock/ecom-app-customer/release,20231002131752,574,,success,34370
eCommerce-Bedrock/ecom-app-customer/release,20231002131835,575,,failure,141370
eCommerce-Bedrock/ecom-app-customer/release,20231002144158,576,,failure,119937
eCommerce-Bedrock/ecom-app-customer/release,20231002161048,577,,success,26675
eCommerce-Bedrock/ecom-app-customer/release,20231002161122,578,,unstable,873240
eCommerce-Bedrock/ecom-app-customer/release-8.11.x,20230928112455,1,,success,522435
eCommerce-Bedrock/ecom-app-customer/release-8.11.x,20230928175034,2,,success,31872
eCommerce-Bedrock/ecom-app-customer/release-8.11.x,20230928175117,3,,unstable,757677
eCommerce-Bedrock/ecom-app-delivery-ui/release,20230909010039,122,,success,432467
eCommerce-Bedrock/ecom-app-delivery-ui/release,20230917010425,123,,failure,646507
eCommerce-Bedrock/ecom-app-delivery-ui/release,20230925010424,124,,success,1528430
eCommerce-Bedrock/ecom-app-delivery-ui/release,20231003010328,125,,success,799200
eCommerce-Bedrock/ecom-app-env-config-nonprod/release,20230909010039,34,,failure,62216
eCommerce-Bedrock/ecom-app-env-config-nonprod/release,20230917010427,35,,failure,41299
eCommerce-Bedrock/ecom-app-env-config-nonprod/release,20230925010424,36,,failure,74292
eCommerce-Bedrock/ecom-app-env-config-nonprod/release,20231003010329,37,,failure,34913
eCommerce-Bedrock/ecom-app-env-config-prod/release,20230909010039,34,,failure,67016
eCommerce-Bedrock/ecom-app-env-config-prod/release,20230917010427,35,,failure,38951
eCommerce-Bedrock/ecom-app-env-config-prod/release,20230925010426,36,,failure,62284
eCommerce-Bedrock/ecom-app-env-config-prod/release,20231003010330,37,,failure,33857
eCommerce-Bedrock/ecom-app-global/release,20230914083328,933,,success,59749
eCommerce-Bedrock/ecom-app-global/release,20230914083438,934,,success,1598699
eCommerce-Bedrock/ecom-app-global/release,20230914163452,935,,success,41066
eCommerce-Bedrock/ecom-app-global/release,20230914163551,936,,success,1291623
eCommerce-Bedrock/ecom-app-global/release,20230915101013,937,,success,67302
eCommerce-Bedrock/ecom-app-global/release,20230915101131,938,,success,1536851
eCommerce-Bedrock/ecom-app-global/release,20230915104410,939,,success,42314
eCommerce-Bedrock/ecom-app-global/release,20230915104503,940,,success,1348685
eCommerce-Bedrock/ecom-app-global/release,20230915154828,941,,success,58217
eCommerce-Bedrock/ecom-app-global/release,20230915154934,942,,success,1707046
eCommerce-Bedrock/ecom-app-global/release,20230918143200,943,,success,40408
eCommerce-Bedrock/ecom-app-global/release,20230918143253,944,,success,1540253
eCommerce-Bedrock/ecom-app-global/release,20230921105238,949,,success,998408
eCommerce-Bedrock/ecom-app-global/release,20230921183534,950,,success,51242
eCommerce-Bedrock/ecom-app-global/release,20230921183640,951,,success,1074398
eCommerce-Bedrock/ecom-app-global/release,20230922104909,952,,success,270008
eCommerce-Bedrock/ecom-app-global/release,20230922105424,953,,failure,897628
